Format Version,1.0,
Take Name,Subject_01_trial,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3195 3195,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,2,
PosX_PosY_X,1.001510,
PosX_PosY_Y,-0.003223,
PosX_PosY_Z,0.498871,
NegX_PosY_X,0.499539,
NegX_PosY_Y,-0.002777,
NegX_PosY_Z,0.499509,
NegX_NegY_X,0.499720,
NegX_NegY_Y,0.000446,
NegX_NegY_Z,-0.001964,
PosX_NegY_X,1.001690,
PosX_NegY_Y,0.000000,
PosX_NegY_Z,-0.002602,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
9804,98.040000,9804,64.070312,-13.757324,285.687500,12.476074,7.183350,-5.656006,-0.025144,0.043670,0.000000,-3.203948
9805,98.049000,9805,65.277344,-13.636230,291.546875,11.918457,7.053223,-5.576416,-0.024192,0.040880,0.000000,-3.237767
9806,98.060000,9806,65.253906,-14.586426,294.453125,11.367188,6.837402,-5.379883,-0.023221,0.038604,0.000000,-3.199502
9807,98.069000,9807,65.304688,-16.766602,294.578125,10.499023,6.628174,-5.179688,-0.022501,0.035641,0.000000,-3.229429
9808,98.079000,9808,64.777344,-17.375977,294.546875,9.828125,6.277100,-4.659668,-0.021311,0.033367,0.000000,-2.868547
9809,98.090000,9809,64.566406,-17.703125,294.781250,8.829590,6.031250,-4.484375,-0.020460,0.029953,0.000000,-2.912623
9810,98.099000,9810,65.304688,-18.613281,295.656250,8.005371,5.690430,-4.333496,-0.019247,0.027077,0.000000,-2.923512
9811,98.109000,9811,64.761719,-20.109375,296.031250,7.287354,5.409180,-3.818970,-0.018272,0.024617,0.000000,-2.592186
9812,98.120000,9812,65.089844,-20.997070,296.937500,6.188721,5.058350,-4.022461,-0.017035,0.020842,0.000000,-3.023556
9813,98.129000,9813,64.890625,-22.367188,297.234375,5.397217,4.858398,-4.493164,-0.016345,0.018158,0.000000,-3.680472
9814,98.140000,9814,64.234375,-23.839844,296.468750,4.654297,4.597168,-3.895264,-0.015506,0.015699,0.000000,-3.256511
9815,98.150000,9815,65.097656,-23.916992,296.468750,4.013916,4.309570,-4.422363,-0.014536,0.013539,0.000000,-3.888666
9816,98.159000,9816,65.820312,-23.051758,294.953125,3.447998,4.377686,-4.125488,-0.014842,0.011690,0.000000,-3.698183
9817,98.170000,9817,66.070312,-22.903320,293.406250,3.124756,4.167480,-4.020508,-0.014204,0.010650,0.000000,-3.642178
9818,98.180000,9818,66.433594,-22.794922,292.781250,2.823853,4.081787,-4.596924,-0.013941,0.009645,0.000000,-4.273971
9819,98.189000,9819,66.390625,-22.174805,292.125000,2.694824,4.033447,-4.039307,-0.013807,0.009225,0.000000,-3.733033
9820,98.200000,9820,65.929688,-22.346680,292.906250,2.582153,3.898193,-4.322021,-0.013309,0.008816,0.000000,-4.038215
9821,98.209000,9821,66.386719,-22.096680,293.546875,2.552246,3.984253,-4.657715,-0.013573,0.008695,0.000000,-4.380429
9822,98.219000,9822,65.914062,-22.636719,295.484375,2.586792,4.044678,-3.941162,-0.013688,0.008754,0.000000,-3.673982
9823,98.230000,9823,66.066406,-23.034180,295.234375,2.642700,4.047363,-4.151367,-0.013709,0.008951,0.000000,-3.875769
9824,98.239000,9824,65.890625,-22.843750,293.562500,2.616821,3.944458,-4.099365,-0.013437,0.008914,0.000000,-3.818955
9825,98.250000,9825,64.957031,-22.891602,291.390625,2.458984,3.961670,-3.934326,-0.013596,0.008439,0.000000,-3.697396
9826,98.260000,9826,63.982422,-22.348633,290.765625,2.193604,3.863281,-3.614380,-0.013287,0.007544,0.000000,-3.428619
9827,98.269000,9827,63.955078,-21.697266,289.843750,1.971558,3.743652,-3.939453,-0.012916,0.006802,0.000000,-3.784666
9828,98.280000,9828,63.941406,-22.958984,288.718750,1.612427,3.617920,-3.823853,-0.012531,0.005585,0.000000,-3.754452
9829,98.290000,9829,63.437500,-23.217773,289.750000,1.295959,3.557129,-3.994141,-0.012277,0.004473,0.000000,-3.995439
9830,98.299000,9830,64.761719,-22.887695,290.484375,0.918976,3.405884,-4.179932,-0.011725,0.003164,0.000000,-4.243406
9831,98.310000,9831,64.687500,-23.879883,290.125000,0.644501,3.328125,-3.953735,-0.011471,0.002221,0.000000,-4.083969
9832,98.319000,9832,64.460938,-23.675781,290.484375,0.340103,3.156006,-3.938965,-0.010865,0.001171,0.000000,-4.120722
9833,98.329000,9833,63.890625,-24.466797,289.859375,-0.031142,2.969360,-4.072021,-0.010244,-0.000107,0.000000,-4.329527
9834,98.340000,9834,64.324219,-24.916992,290.625000,-0.389023,2.933838,-3.795532,-0.010095,-0.001339,0.000000,-4.133170
9835,98.349000,9835,64.718750,-25.122070,290.609375,-0.844269,2.800903,-4.236328,-0.009638,-0.002905,0.000000,-4.666474
9836,98.359000,9836,63.607422,-25.303711,290.484375,-1.138794,2.744873,-4.303955,-0.009449,-0.003920,0.000000,-4.792419
9837,98.370000,9837,63.269531,-25.620117,290.468750,-1.545166,2.543457,-4.092529,-0.008756,-0.005320,0.000000,-4.653435
9838,98.379000,9838,63.458984,-27.006836,289.328125,-1.855408,2.518311,-4.443115,-0.008704,-0.006413,0.000000,-5.085134
9839,98.390000,9839,62.822266,-28.133789,288.203125,-2.218018,2.327637,-4.186768,-0.008076,-0.007696,0.000000,-4.897468
9840,98.400000,9840,62.189453,-29.344727,285.281250,-2.623047,2.228760,-4.361328,-0.007812,-0.009195,0.000000,-5.162391
9841,98.409000,9841,61.437500,-30.400391,281.187500,-3.053833,2.149048,-4.489746,-0.007643,-0.010860,0.000000,-5.389330
9842,98.420000,9842,60.941406,-30.259766,277.218750,-3.399170,1.960876,-4.275635,-0.007073,-0.012262,0.000000,-5.236918
9843,98.430000,9843,60.203125,-31.083008,272.890625,-3.651489,1.833862,-4.572754,-0.006720,-0.013381,0.000000,-5.587201
9844,98.439000,9844,60.818359,-30.933594,269.734375,-3.739258,2.021851,-4.552490,-0.007496,-0.013863,0.000000,-5.627469
9845,98.450000,9845,59.216797,-31.718750,267.281250,-3.585327,1.889404,-5.526123,-0.007069,-0.013414,0.000000,-6.544680
9846,98.459000,9846,59.103516,-32.623047,265.140625,-3.446899,1.951050,-5.314941,-0.007359,-0.013000,0.000000,-6.323361
9847,98.469000,9847,58.755859,-33.164062,261.578125,-3.246948,1.956909,-6.131104,-0.007481,-0.012413,0.000000,-7.108541
9848,98.480000,9848,58.177734,-33.320312,258.656250,-2.987793,1.982483,-5.633789,-0.007665,-0.011551,0.000000,-6.561197
9849,98.489000,9849,57.636719,-32.607422,256.875000,-2.635498,2.205444,-5.934082,-0.008586,-0.010260,0.000000,-6.805383
9850,98.500000,9850,57.126953,-32.035156,256.359375,-2.188477,2.335327,-5.854980,-0.009110,-0.008537,0.000000,-6.634486
9851,98.510000,9851,55.376953,-33.095703,254.632812,-1.608154,2.518555,-5.834229,-0.009891,-0.006316,0.000000,-6.511313
9852,98.519000,9852,54.478516,-33.335938,253.648438,-1.094543,2.729614,-5.515625,-0.010761,-0.004315,0.000000,-6.109452
9853,98.530000,9853,52.935547,-32.296875,250.726562,-0.495300,2.946777,-5.664062,-0.011753,-0.001975,0.000000,-6.148218
9854,98.540000,9854,52.212891,-31.693359,246.640625,0.322708,3.159546,-5.902100,-0.012810,0.001308,0.000000,-6.239786
9855,98.549000,9855,49.896484,-27.937500,241.203125,1.044250,3.292358,-5.916748,-0.013650,0.004329,0.000000,-6.082069
9856,98.560000,9856,48.142578,-26.234375,234.679688,1.768372,3.594360,-6.075195,-0.015316,0.007535,0.000000,-6.114235
9857,98.569000,9857,46.675781,-23.775391,226.460938,2.787231,3.511719,-6.274170,-0.015507,0.012308,0.000000,-6.068378
9858,98.579000,9858,45.642578,-21.104492,220.007812,3.827271,3.841431,-6.102051,-0.017460,0.017396,0.000000,-5.676543
9859,98.590000,9859,44.714844,-19.402344,215.601562,5.158691,4.173828,-5.210938,-0.019359,0.023927,0.000000,-4.516657
9860,98.599000,9860,44.539062,-17.061523,211.632812,6.405518,4.530518,-6.066162,-0.021407,0.030267,0.000000,-5.083336
9861,98.609000,9861,44.660156,-13.380371,211.578125,8.069336,5.136475,-6.848633,-0.024277,0.038139,0.000000,-5.470183
9862,98.620000,9862,45.070312,-11.274902,214.078125,9.739746,5.880127,-7.428711,-0.027467,0.045496,0.000000,-5.687872
9863,98.629000,9863,43.943359,-10.410156,213.984375,11.129395,6.361572,-7.877930,-0.029729,0.052010,0.000000,-5.901907
9864,98.640000,9864,42.890625,-10.082031,211.171875,12.334473,6.718506,-7.690918,-0.031815,0.058410,0.000000,-5.506455
9865,98.650000,9865,40.716797,-10.252441,208.132812,13.319824,6.769531,-7.825928,-0.032525,0.063997,0.000000,-5.553646
9866,98.659000,9866,40.876953,-9.824707,206.593750,14.298828,7.209473,-7.907959,-0.034897,0.069212,0.000000,-5.421623
9867,98.670000,9867,39.451172,-7.940918,206.171875,15.170898,7.496582,-7.693115,-0.036361,0.073584,0.000000,-5.078888
9868,98.680000,9868,40.492188,-6.380615,208.460938,15.992676,7.867920,-7.918945,-0.037743,0.076718,0.000000,-5.053294
9869,98.689000,9869,40.695312,-4.290283,211.781250,16.826172,8.270508,-8.165039,-0.039052,0.079451,0.000000,-5.099312
9870,98.700000,9870,39.900391,-2.062012,212.265625,17.518555,8.501953,-8.151367,-0.040053,0.082531,0.000000,-4.940927
9871,98.709000,9871,39.542969,-2.495850,214.078125,18.134766,8.833008,-8.284668,-0.041261,0.084711,0.000000,-5.037925
9872,98.719000,9872,39.404297,-2.526489,214.078125,18.558594,8.999512,-8.275879,-0.042038,0.086691,0.000000,-4.966101
9873,98.730000,9873,38.613281,-2.233276,211.789062,18.988281,9.217773,-7.767090,-0.043523,0.089657,0.000000,-4.402355
9874,98.739000,9874,38.349609,-0.424957,212.531250,19.411133,9.290527,-8.358398,-0.043714,0.091333,0.000000,-4.874387
9875,98.750000,9875,37.283203,-0.065147,212.515625,20.011719,9.485352,-8.102539,-0.044634,0.094166,0.000000,-4.594642
9876,98.760000,9876,36.621094,-0.163437,210.851562,20.231445,9.588379,-7.698730,-0.045475,0.095951,0.000000,-4.192327
9877,98.769000,9877,34.775391,1.466858,206.171875,20.202148,9.524414,-7.828613,-0.046196,0.097987,0.000000,-4.353316
9878,98.780000,9878,34.505859,4.517090,204.335938,20.556641,9.573730,-7.822266,-0.046853,0.100602,0.000000,-4.139262
9879,98.790000,9879,34.875000,6.496094,206.507812,20.856445,9.662598,-7.553955,-0.046790,0.100996,0.000000,-3.727767
9880,98.799000,9880,35.083984,5.868896,213.718750,21.556641,9.961914,-7.347412,-0.046612,0.100865,0.000000,-3.535120
9881,98.810000,9881,36.941406,3.478760,223.289062,22.156250,10.343262,-7.338135,-0.046322,0.099227,0.000000,-3.511415
9882,98.819000,9882,36.859375,-2.100952,231.960938,22.757812,10.765137,-7.370850,-0.046409,0.098111,0.000000,-3.852060
9883,98.829000,9883,35.263672,-5.855957,237.250000,23.130859,10.915039,-7.018555,-0.046006,0.097496,0.000000,-3.849910
9884,98.840000,9884,32.472656,-5.943359,239.796875,23.354492,11.094727,-6.859131,-0.046267,0.097393,0.000000,-3.971510
9885,98.849000,9885,31.623047,-4.800049,245.289062,23.844727,11.300781,-6.812012,-0.046071,0.097211,0.000000,-3.959057
9886,98.859000,9886,32.449219,-4.166504,258.875000,24.635742,11.957520,-7.325439,-0.046190,0.095165,0.000000,-4.429873
9887,98.870000,9887,34.978516,-8.520996,272.531250,25.494141,12.276367,-6.825195,-0.045046,0.093546,0.000000,-3.936938
9888,98.879000,9888,37.394531,-14.226562,287.984375,26.291016,12.828613,-7.122314,-0.044546,0.091293,0.000000,-4.342187
9889,98.890000,9889,39.144531,-20.625977,300.500000,27.088867,13.360352,-6.781738,-0.044460,0.090146,0.000000,-4.170055
9890,98.900000,9890,40.960938,-25.555664,311.062500,27.645508,13.728516,-6.944824,-0.044134,0.088874,0.000000,-4.432323
9891,98.909000,9891,41.517578,-29.147461,318.281250,28.130859,14.021973,-6.430176,-0.044055,0.088384,0.000000,-4.044800
9892,98.920000,9892,41.105469,-30.716797,319.312500,28.351562,14.105469,-6.415771,-0.044174,0.088789,0.000000,-4.122941
9893,98.930000,9893,43.257812,-31.099609,330.093750,29.081055,14.543945,-6.493164,-0.044060,0.088099,0.000000,-4.052428
9894,98.939000,9894,43.400391,-36.521484,341.218750,30.034180,15.125488,-5.946533,-0.044328,0.088020,0.000000,-3.745336
9895,98.950000,9895,43.757812,-41.394531,348.046875,30.667969,15.508789,-5.718262,-0.044559,0.088114,0.000000,-3.707084
9896,98.959000,9896,44.503906,-43.427734,353.250000,31.225586,15.892578,-5.624512,-0.044990,0.088395,0.000000,-3.644379
9897,98.969000,9897,44.820312,-43.460938,360.406250,32.001953,16.194336,-5.441162,-0.044934,0.088794,0.000000,-3.414237
9898,98.980000,9898,44.417969,-45.837891,367.734375,32.714844,16.640625,-5.169678,-0.045252,0.088963,0.000000,-3.292356
9899,98.989000,9899,44.910156,-50.156250,381.265625,33.468750,17.380859,-5.250732,-0.045587,0.087783,0.000000,-3.594858
9900,99.000000,9900,46.771484,-57.871094,394.359375,34.230469,17.838867,-5.281006,-0.045235,0.086800,0.000000,-3.839034
9901,99.010000,9901,48.074219,-64.238281,401.859375,34.685547,18.212891,-4.876709,-0.045322,0.086313,0.000000,-3.638675
9902,99.019000,9902,47.470703,-66.964844,406.718750,34.972656,18.551758,-5.173828,-0.045613,0.085987,0.000000,-4.146433
9903,99.030000,9903,46.687500,-66.132812,406.343750,35.298828,18.610352,-4.716309,-0.045800,0.086869,0.000000,-3.689446
9904,99.040000,9904,44.703125,-62.873047,401.968750,35.324219,18.669922,-4.973633,-0.046446,0.087878,0.000000,-3.965425
9905,99.049000,9905,45.335938,-58.068359,394.609375,35.236328,18.389648,-5.205566,-0.046602,0.089294,0.000000,-3.863441
9906,99.060000,9906,43.808594,-53.658203,389.203125,35.142578,18.296875,-5.320068,-0.047011,0.090294,0.000000,-3.886962
9907,99.069000,9907,42.242188,-52.906250,386.375000,34.992188,18.311523,-5.143311,-0.047393,0.090565,0.000000,-3.825025
9908,99.079000,9908,40.773438,-53.634766,382.531250,34.599609,18.249023,-4.944824,-0.047706,0.090449,0.000000,-3.815602
9909,99.090000,9909,39.904297,-55.818359,380.359375,34.121094,18.028320,-4.890869,-0.047398,0.089708,0.000000,-3.956839
9910,99.099000,9910,40.613281,-58.720703,374.765625,33.371094,17.694336,-5.412109,-0.047214,0.089045,0.000000,-4.568153
9911,99.109000,9911,40.156250,-61.802734,368.218750,32.406250,17.271484,-5.180176,-0.046905,0.088008,0.000000,-4.544986
9912,99.120000,9912,40.466797,-63.300781,357.875000,31.142578,16.712891,-5.398193,-0.046700,0.087021,0.000000,-4.832908
9913,99.129000,9913,37.919922,-61.421875,345.812500,29.917969,16.095703,-4.739258,-0.046545,0.086515,0.000000,-4.317472
9914,99.140000,9914,35.316406,-59.375000,329.171875,28.373047,15.342773,-5.053223,-0.046610,0.086195,0.000000,-4.776598
9915,99.150000,9915,32.023438,-55.595703,308.765625,27.007812,14.330566,-5.141602,-0.046412,0.087470,0.000000,-4.920835
9916,99.159000,9916,30.428711,-51.556641,288.734375,25.473633,13.346680,-4.805908,-0.046225,0.088225,0.000000,-4.504525
9917,99.170000,9917,28.372070,-46.001953,265.468750,23.741211,12.242676,-4.772461,-0.046117,0.089431,0.000000,-4.356592
9918,99.180000,9918,25.621094,-42.332031,245.023438,22.000000,11.214355,-4.381348,-0.045768,0.089787,0.000000,-4.018372
9919,99.189000,9919,25.331055,-41.378906,226.281250,20.342773,10.184570,-4.252197,-0.045008,0.089900,0.000000,-3.837326
9920,99.200000,9920,25.141602,-39.791016,205.546875,18.360352,9.128418,-4.438721,-0.044410,0.089324,0.000000,-3.960097
9921,99.209000,9921,25.496094,-37.826172,184.937500,16.625977,7.988770,-4.313232,-0.043197,0.089901,0.000000,-3.655103
9922,99.219000,9922,25.621094,-34.164062,163.031250,14.760254,6.801270,-4.521973,-0.041718,0.090536,0.000000,-3.627574
9923,99.230000,9923,25.487305,-29.172852,138.789062,12.962891,5.681641,-4.841064,-0.040937,0.093400,0.000000,-3.654808
9924,99.239000,9924,25.344727,-24.756836,116.992188,11.337891,4.635498,-4.536133,-0.039622,0.096912,0.000000,-3.060859
9925,99.250000,9925,25.010742,-19.340820,96.722656,9.639160,3.756958,-4.686279,-0.038843,0.099658,0.000000,-2.945013
9926,99.260000,9926,23.516602,-15.217285,78.535156,8.292969,2.852905,-5.471680,-0.036326,0.105596,0.000000,-3.541219
9927,99.269000,9927,20.855469,-11.753906,61.638672,7.204346,2.277344,-5.119629,-0.036947,0.116880,0.000000,-3.116303
9928,99.280000,9928,19.158203,-6.519043,48.201172,6.288574,1.691284,-4.897705,-0.035088,0.130465,0.000000,-2.626967
9929,99.290000,9929,16.537109,-2.749878,38.613281,5.466309,1.331177,-4.801025,-0.034475,0.141566,0.000000,-2.554742
9930,99.299000,9930,15.056641,-0.505920,31.357422,4.994385,1.151611,-4.901611,-0.036725,0.159273,0.000000,-2.522078
9931,99.310000,9931,12.328125,1.565552,27.049805,4.752686,0.964783,-4.481934,-0.035667,0.175701,0.000000,-2.260028
9932,99.319000,9932,11.010254,3.201050,23.807617,4.454834,0.864624,-4.557861,-0.036317,0.187118,0.000000,-2.381392
9933,99.329000,9933,10.072266,3.759888,20.551758,4.190674,0.667297,-4.254395,-0.032469,0.203908,0.000000,-2.078496
9934,99.340000,9934,9.032715,3.378052,16.175781,3.778809,0.613525,-4.345215,-0.037929,0.233609,0.000000,-2.106966
9935,99.349000,9935,7.872070,2.590088,12.163086,3.497681,0.385071,-4.516846,-0.031659,0.287565,0.000000,-2.171113
9936,99.359000,9936,7.686035,2.369263,8.553223,3.130981,0.256714,-5.187988,-0.030014,0.366059,0.000000,-2.303338
9937,99.370000,9937,7.942139,-0.170990,5.368896,2.936646,0.108799,-5.303223,-0.020265,0.546974,0.000000,-0.962546
9938,99.379000,9938,7.844971,-1.320923,3.066895,2.736694,0.004218,-3.728882,-0.001375,0.892334,0.000000,3.269636
9939,99.390000,9939,7.318848,-1.963562,0.104126,2.496338,-0.085629,-3.769531,0.822355,23.974209,0.000000,173.308792
9940,99.400000,9940,7.269775,-2.384033,-1.696167,2.367432,-0.210228,-3.900635,-0.123943,-1.395754,0.000000,-14.342936
9941,99.409000,9941,7.062744,-3.154053,-3.105225,2.316772,-0.243027,-3.763794,-0.078264,-0.746089,0.000000,-9.280074
9942,99.420000,9942,7.956543,-4.031494,-5.380615,2.181152,-0.133942,-4.354004,-0.024893,-0.405372,0.000000,-7.679724
9943,99.430000,9943,7.803711,-4.740967,-6.651611,2.107056,-0.238556,-4.303467,-0.035864,-0.316774,0.000000,-6.945509
9944,99.439000,9944,7.049561,-4.536865,-7.804443,2.080200,-0.261246,-4.118896,-0.033474,-0.266540,0.000000,-6.149757
9945,99.450000,9945,7.317139,-5.671143,-8.686523,2.039307,-0.258972,-3.833008,-0.029813,-0.234767,0.000000,-5.719903
9946,99.459000,9946,7.681885,-5.541504,-8.306152,2.104980,-0.247581,-3.547241,-0.029807,-0.253424,0.000000,-5.659193
9947,99.469000,9947,7.642334,-6.038330,-7.143066,2.185425,-0.248131,-3.698486,-0.034737,-0.305951,0.000000,-6.246418
9948,99.480000,9948,7.784912,-6.378906,-5.470215,2.261597,-0.122494,-3.664917,-0.022393,-0.413438,0.000000,-7.026340
9949,99.489000,9949,8.294434,-6.833984,-4.568359,2.341187,-0.227592,-3.765503,-0.049819,-0.512479,0.000000,-8.356688
9950,99.500000,9950,8.321289,-7.510742,-5.070801,2.358154,-0.110279,-4.252930,-0.021748,-0.465046,0.000000,-8.286053
9951,99.510000,9951,8.900879,-6.818604,-5.479736,2.340820,-0.185265,-3.833984,-0.033809,-0.427178,0.000000,-7.866770
9952,99.519000,9952,8.276855,-6.335938,-6.629150,2.330811,-0.182442,-3.648193,-0.027521,-0.351600,0.000000,-6.732710
9953,99.530000,9953,7.970703,-6.741943,-7.005859,2.317993,-0.216965,-3.866577,-0.030969,-0.330865,0.000000,-6.712595
9954,99.540000,9954,7.728271,-6.745850,-7.260742,2.272095,-0.176407,-3.564209,-0.024296,-0.312929,0.000000,-6.146504
9955,99.549000,9955,7.092285,-6.357422,-7.134277,2.378174,-0.168900,-3.614502,-0.023674,-0.333345,0.000000,-6.129186
9956,99.560000,9956,6.479248,-7.139160,-7.630859,2.397705,-0.141685,-3.379272,-0.018567,-0.314212,0.000000,-5.547684
9957,99.569000,9957,7.060303,-6.911621,-7.895020,2.392456,-0.077248,-3.580933,-0.009784,-0.303034,0.000000,-5.788067
9958,99.579000,9958,6.405273,-5.933594,-9.317871,2.346680,-0.166969,-3.480225,-0.017919,-0.251847,0.000000,-5.199700
9959,99.590000,9959,6.552979,-6.301514,-9.056152,2.263062,-0.163506,-3.681885,-0.018055,-0.249892,0.000000,-5.433194
9960,99.599000,9960,5.068359,-5.743408,-9.311523,2.296143,-0.203941,-3.597900,-0.021902,-0.246592,0.000000,-4.973507
9961,99.609000,9961,5.339600,-6.415039,-10.072754,2.405518,-0.152023,-3.362549,-0.015093,-0.238814,0.000000,-4.734541
9962,99.620000,9962,5.187744,-6.325684,-9.944336,2.333984,-0.227539,-3.833252,-0.022881,-0.234705,0.000000,-5.195580
9963,99.629000,9963,5.825439,-6.375244,-9.820312,2.311890,-0.113819,-3.513916,-0.011590,-0.235419,0.000000,-4.959226
9964,99.640000,9964,5.888428,-6.280762,-10.206543,2.379150,-0.112453,-3.480225,-0.011018,-0.233101,0.000000,-4.922020
9965,99.650000,9965,5.706543,-6.406738,-10.588379,2.359497,-0.190468,-3.177612,-0.017988,-0.222838,0.000000,-4.564496
9966,99.659000,9966,4.517090,-6.584473,-10.192383,2.340576,-0.128059,-2.707031,-0.012564,-0.229640,0.000000,-3.827064
9967,99.670000,9967,5.242920,-7.094971,-10.189453,2.306763,-0.109264,-2.673462,-0.010723,-0.226387,0.000000,-3.936474
9968,99.680000,9968,5.177246,-7.437012,-9.670410,2.360840,-0.159103,-2.841431,-0.016453,-0.244130,0.000000,-4.227711
9969,99.689000,9969,4.813965,-7.534912,-10.307617,2.386841,-0.218674,-2.925537,-0.021215,-0.231561,0.000000,-4.200114
9970,99.700000,9970,5.726074,-7.671143,-10.568359,2.344238,-0.241783,-2.908813,-0.022878,-0.221817,0.000000,-4.354453
9971,99.709000,9971,5.233643,-8.543457,-10.936035,2.296509,-0.330856,-3.278564,-0.030254,-0.209995,0.000000,-4.636073
9972,99.719000,9972,6.023438,-8.989258,-11.576172,2.330933,-0.191620,-2.908936,-0.016553,-0.201356,0.000000,-4.270590
9973,99.730000,9973,6.420410,-9.042480,-12.091309,2.240234,-0.229416,-3.245117,-0.018974,-0.185276,0.000000,-4.606236
9974,99.739000,9974,6.754395,-9.251465,-12.347168,2.199341,-0.221184,-3.345947,-0.017914,-0.178125,0.000000,-4.714803
9975,99.750000,9975,6.515381,-8.792969,-12.480957,2.072876,-0.250595,-3.413086,-0.020078,-0.166083,0.000000,-4.671728
9976,99.760000,9976,7.067627,-8.288574,-12.621582,2.222290,-0.233704,-3.379639,-0.018516,-0.176071,0.000000,-4.777514
9977,99.769000,9977,7.151367,-8.936035,-12.098145,2.237549,-0.256409,-2.942383,-0.021194,-0.184950,0.000000,-4.454417
9978,99.780000,9978,5.883545,-8.033691,-12.617188,2.123779,-0.337982,-3.463623,-0.026787,-0.168324,0.000000,-4.669169
